"rank","code","code_orig","count","source"
"1296","unknown","unknown","11","https://stats.lineageos.org/"
"1297","aokp_helium","aokp_helium","11","https://stats.lineageos.org/"
"1298","Lenovo_S1L","Lenovo_S1L","11","https://stats.lineageos.org/"
"1299","frescolte","frescolte","11","https://stats.lineageos.org/"
"1300","Life_One_X2","Life_One_X2","11","https://stats.lineageos.org/"
"1301","u15s","u15s","11","https://stats.lineageos.org/"
"1302","lineage_Z520","lineage_Z520","11","https://stats.lineageos.org/"
"1303","msm8625_i6c_smartfren","msm8625_i6c_smartfren","11","https://stats.lineageos.org/"
"1304","g2","g2","11","https://stats.lineageos.org/"
"1305","hn4cpro","hn4cpro","11","https://stats.lineageos.org/"
"1306","M2","M2","11","https://stats.lineageos.org/"
"1307","to_cedric","to_cedric","11","https://stats.lineageos.org/"
"1308","k11tc_a","k11tc_a","11","https://stats.lineageos.org/"
"1309","A106","A106","11","https://stats.lineageos.org/"
"1310","IQ4514","IQ4514","11","https://stats.lineageos.org/"
"1311","TECNO CF7","TECNO CF7","11","https://stats.lineageos.org/"
"1312","ETab5","ETab5","11","https://stats.lineageos.org/"
"1313","x6","x6","11","https://stats.lineageos.org/"
"1314","geminipda","geminipda","11","https://stats.lineageos.org/"
"1315","p7_l00","p7_l00","11","https://stats.lineageos.org/"
"1316","U13","U13","10","https://stats.lineageos.org/"
"1317","OnePlus5","OnePlus5","10","https://stats.lineageos.org/"
"1318","GRA-L01","GRA-L01","10","https://stats.lineageos.org/"
"1319","to_serrano3g","to_serrano3gxx","10","https://stats.lineageos.org/"
"1320","aqua","aqua","10","https://stats.lineageos.org/"
"1321","5025D","5025D","10","https://stats.lineageos.org/"
"1322","T311","T311","10","https://stats.lineageos.org/"
"1323","e610","e610","10","https://stats.lineageos.org/"
"1324","Midi","Midi","10","https://stats.lineageos.org/"
"1325","FLARE_S5","FLARE_S5","10","https://stats.lineageos.org/"
"1326","bladev7","bladev7","10","https://stats.lineageos.org/"
"1327","hi3650","hi3650","10","https://stats.lineageos.org/"
"1328","A3600-d","A3600-d","10","https://stats.lineageos.org/"
"1329","sprout16","sprout16","10","https://stats.lineageos.org/"
"1330","A210","A210","10","https://stats.lineageos.org/"
"1331","Z012","Z012","10","https://stats.lineageos.org/"
"1332","k6000Pro","k6000Pro","10","https://stats.lineageos.org/"
"1333","aokp_kenzo","aokp_kenzo","10","https://stats.lineageos.org/"
"1334","aeon","aeon","10","https://stats.lineageos.org/"
"1335","Redmi Note 3","Redmi Note 3","10","https://stats.lineageos.org/"
"1336","to_a66a","to_a66a","10","https://stats.lineageos.org/"
"1337","H30-T10","H30-T10","10","https://stats.lineageos.org/"
"1338","lgl22","lgl22","10","https://stats.lineageos.org/"
"1339","sltekor","sltekor","10","https://stats.lineageos.org/"
"1340","h30u10","h30u10","10","https://stats.lineageos.org/"
"1341","Q338","Q338","10","https://stats.lineageos.org/"
"1342","Ixion_XL145_Snatch","Ixion_XL145_Snatch","10","https://stats.lineageos.org/"
"1343","jaltelgt","jaltelgt","10","https://stats.lineageos.org/"
"1344","serranove3g","serranove3g","10","https://stats.lineageos.org/"
"1345","yotaphone2","yotaphone2","10","https://stats.lineageos.org/"
"1346","U15pro","U15pro","10","https://stats.lineageos.org/"
"1347","PSP5550DUO","PSP5550DUO","10","https://stats.lineageos.org/"
"1348","vf895n","vf895n","9","https://stats.lineageos.org/"
"1349","aim_kiwi","aim_kiwi","9","https://stats.lineageos.org/"
"1350","l5510","l5510","9","https://stats.lineageos.org/"
"1351","trlteduoszh","trlteduoszh","9","https://stats.lineageos.org/"
"1352","warp4","warp4","9","https://stats.lineageos.org/"
"1353","TZ49","TZ49","9","https://stats.lineageos.org/"
"1354","i5011","i5011","9","https://stats.lineageos.org/"
"1355","zangyapro","zangyapro","9","https://stats.lineageos.org/"
"1356","gprimeltespr","gprimeltespr","9","https://stats.lineageos.org/"
"1357","Infinix_X509","Infinix_X509","9","https://stats.lineageos.org/"
"1358","hltekdi","hltekdi","9","https://stats.lineageos.org/"
"1359","SHIFT5me","SHIFT5me","9","https://stats.lineageos.org/"
"1360","Ixion ML 47","Ixion ML 47","9","https://stats.lineageos.org/"
"1361","AS-5432","AS-5432","9","https://stats.lineageos.org/"
"1362","OT4033X","OT4033X","9","https://stats.lineageos.org/"
"1363","Blade A601","Blade A601","9","https://stats.lineageos.org/"
"1364","Blade_l2","Blade_l2","9","https://stats.lineageos.org/"
"1365","ridon_1201","ridon_1201","9","https://stats.lineageos.org/"
"1366","tbltechn","tbltechn","9","https://stats.lineageos.org/"
"1367","Moto X Play","Moto X Play","9","https://stats.lineageos.org/"
"1368","to_athene","to_athene","9","https://stats.lineageos.org/"
"1369","zl0","zl0","9","https://stats.lineageos.org/"
"1370","NX541J","NX541J","9","https://stats.lineageos.org/"
"1371","Neono","Neono","9","https://stats.lineageos.org/"
"1372","QK1503-A01","QK1503-A01","9","https://stats.lineageos.org/"
"1373","Infinix","Infinix","9","https://stats.lineageos.org/"
"1374","VesRapstaMOD69","VesRapstaMOD69","9","https://stats.lineageos.org/"
"1375","Lenovo-a2010","Lenovo-a2010","9","https://stats.lineageos.org/"
"1376","aokp_herolte","aokp_herolte","9","https://stats.lineageos.org/"
"1377","Gionee s55","Gionee s55","9","https://stats.lineageos.org/"
"1378","X9009","X9009","9","https://stats.lineageos.org/"
"1379","ZTE BLADE A465","ZTE BLADE A465","9","https://stats.lineageos.org/"
"1380","E481","E481","9","https://stats.lineageos.org/"
"1381","mediapadm5","mediapadm5","9","https://stats.lineageos.org/"
"1382","aim_A7010a48","aim_A7010a48","9","https://stats.lineageos.org/"
"1383","intexaqua_55","intexaqua_55","9","https://stats.lineageos.org/"
"1384","c7ltechn","c7ltechn","9","https://stats.lineageos.org/"
"1385","IQ_Z","IQ_Z","9","https://stats.lineageos.org/"
"1386","SUPER","SUPER","9","https://stats.lineageos.org/"
"1387","aim_a106","aim_a106","9","https://stats.lineageos.org/"
"1388","Paris","Paris","9","https://stats.lineageos.org/"
"1389","X500B","X500B","9","https://stats.lineageos.org/"
"1390","Mi Note 3","Mi Note 3","9","https://stats.lineageos.org/"
"1391","evita","evita","9","https://stats.lineageos.org/"
"1392","l01f","l01f","9","https://stats.lineageos.org/"
"1393","P6","P6","9","https://stats.lineageos.org/"
"1394","t0lteskt","t0lteskt","9","https://stats.lineageos.org/"
"1395","htc","htc","9","https://stats.lineageos.org/"
"1396","cmremix_trlte","cmremix_trltexx","9","https://stats.lineageos.org/"
"1397","castor_windy","castor_windy","9","https://stats.lineageos.org/"
"1398","BA601","BA601","8","https://stats.lineageos.org/"
"1399","Desire 310","Desire 310","8","https://stats.lineageos.org/"
"1400","820G+","820G+","8","https://stats.lineageos.org/"
"1401","X009DD","X009DD","8","https://stats.lineageos.org/"
"1402","2014818","2014818","8","https://stats.lineageos.org/"
"1403","FS507","FS507","8","https://stats.lineageos.org/"
"1404","4033a","4033a","8","https://stats.lineageos.org/"
"1405","aim_kminilte","aim_kminilte","8","https://stats.lineageos.org/"
"1406","sprout8","sprout8","8","https://stats.lineageos.org/"
"1407","tre3g","tre3gxx","8","https://stats.lineageos.org/"
"1408","fireball","fireball","8","https://stats.lineageos.org/"
"1409","f5c62w","f5c62w","8","https://stats.lineageos.org/"
"1410","p3113","p3113","8","https://stats.lineageos.org/"
"1411","PGN610","PGN610","8","https://stats.lineageos.org/"
"1412","infinity","infinity","8","https://stats.lineageos.org/"
"1413","i_mobile","i_mobile","8","https://stats.lineageos.org/"
"1414","ASUS_X00TD","ASUS_X00TD","8","https://stats.lineageos.org/"
"1415","QK1503-M02","QK1503-M02","8","https://stats.lineageos.org/"
"1416","to_kenzo","to_kenzo","8","https://stats.lineageos.org/"
"1417","KING_KONG","KING_KONG","8","https://stats.lineageos.org/"
"1418","Blade_L2","Blade_L2","8","https://stats.lineageos.org/"
"1419","aokp_markw","aokp_markw","8","https://stats.lineageos.org/"
"1420","ld0130","ld0130","8","https://stats.lineageos.org/"
"1421","p5110","p5110","8","https://stats.lineageos.org/"
"1422","t210","t210","8","https://stats.lineageos.org/"
"1423","Easy_L","Easy_L","8","https://stats.lineageos.org/"
"1424","aim_620G","aim_620G","8","https://stats.lineageos.org/"
"1425","VNS-L31","VNS-L31","8","https://stats.lineageos.org/"
"1426","yureka2","yureka2","8","https://stats.lineageos.org/"
"1427","BQ","BQ","8","https://stats.lineageos.org/"
"1428","A50c+","A50c+","8","https://stats.lineageos.org/"
"1429","PSP7510","PSP7510","8","https://stats.lineageos.org/"
"1430","ailsa_ii","ailsa_ii","8","https://stats.lineageos.org/"
"1431","E5823","E5823","8","https://stats.lineageos.org/"
"1432","Moto X Force","Moto X Force","8","https://stats.lineageos.org/"
"1433","mtb01","mtb01","8","https://stats.lineageos.org/"
"1434","sanders_retail","sanders_retail","8","https://stats.lineageos.org/"
"1435","NX551J","NX551J","8","https://stats.lineageos.org/"
"1436","E6853","E6853","8","https://stats.lineageos.org/"
"1437","hydrus_mido","hydrus_mido","8","https://stats.lineageos.org/"
"1438","X7_Pro","X7_Pro","8","https://stats.lineageos.org/"
"1439","g931bm-dg-a37-wg-hd-64g8g-60","g931bm-dg-a37-wg-hd-64g8g-60","8","https://stats.lineageos.org/"
"1440","Kraft-A6000","Kraft-A6000","8","https://stats.lineageos.org/"
"1441","GEEK2","GEEK2","8","https://stats.lineageos.org/"
"1442","BQS-5020","BQS-5020","8","https://stats.lineageos.org/"
"1443","ownrom_harpia","ownrom_harpia","8","https://stats.lineageos.org/"
"1444","Tele2 Mini 11","Tele2 Mini 11","8","https://stats.lineageos.org/"
"1445","s2lite","s2lite","8","https://stats.lineageos.org/"
"1446","P809T70","P809T70","8","https://stats.lineageos.org/"
"1447","pele","pele","8","https://stats.lineageos.org/"
"1448","Honor3c","Honor3c","8","https://stats.lineageos.org/"
"1449","kccat6","kccat6xx","7","https://stats.lineageos.org/"
"1450","to_hi6250","to_hi6250","7","https://stats.lineageos.org/"
"1451","g3_spr_us","g3_spr_us","7","https://stats.lineageos.org/"
"1452","z2pro","z2pro","7","https://stats.lineageos.org/"
"1453","a5ulteskt","a5ulteskt","7","https://stats.lineageos.org/"
"1454","haida","haida","7","https://stats.lineageos.org/"
"1455","melsuhl","melsuhl","7","https://stats.lineageos.org/"
"1456","Flare_X_V2","Flare_X_V2","7","https://stats.lineageos.org/"
"1457","Homtom HT16","Homtom HT16","7","https://stats.lineageos.org/"
"1458","Redmi S2","Redmi S2","7","https://stats.lineageos.org/"
"1459","coconut","coconut","7","https://stats.lineageos.org/"
"1460","trhplte","trhpltexx","7","https://stats.lineageos.org/"
"1461","TCT (Alcatel) One Touch Pop C3","TCT (Alcatel) One Touch Pop C3","7","https://stats.lineageos.org/"
"1462","ks01lteskt","ks01lteskt","7","https://stats.lineageos.org/"
"1463","Y67","Y67","7","https://stats.lineageos.org/"
"1464","y67","y67","7","https://stats.lineageos.org/"
"1465","NX505J","NX505J","7","https://stats.lineageos.org/"
"1466","NX404H","NX404H","7","https://stats.lineageos.org/"
"1467","Walton_GH_2_By_Hitesh_Garg","Walton_GH_2_By_Hitesh_Garg","7","https://stats.lineageos.org/"
"1468","dot_nicklaus","dot_nicklaus","7","https://stats.lineageos.org/"
"1469","ef63l","ef63l","7","https://stats.lineageos.org/"
"1470","Huawei","Huawei","7","https://stats.lineageos.org/"
"1471","Cubot_Note_S","Cubot_Note_S","7","https://stats.lineageos.org/"
"1472","x626","x626","7","https://stats.lineageos.org/"
"1473","mix_lite","mix_lite","7","https://stats.lineageos.org/"
"1474","X9180","X9180","7","https://stats.lineageos.org/"
"1475","hero2ltektt","hero2ltektt","7","https://stats.lineageos.org/"
"1476","tasty","tasty","7","https://stats.lineageos.org/"
"1477","Dinosaur","Dinosaur","7","https://stats.lineageos.org/"
"1478","H60","H60","7","https://stats.lineageos.org/"
"1479","TECNO-J7","TECNO-J7","7","https://stats.lineageos.org/"
"1480","hct6753_35gu_m0","hct6753_35gu_m0","7","https://stats.lineageos.org/"
"1481","to_titan","to_titan","7","https://stats.lineageos.org/"
"1482","Coolpad9976A","Coolpad9976A","7","https://stats.lineageos.org/"
"1483","lineage_F1_8297W","lineage_F1_8297W","7","https://stats.lineageos.org/"
"1484","to_P55Novo","to_P55Novo","7","https://stats.lineageos.org/"
"1485","505","505","7","https://stats.lineageos.org/"
"1486","u1att","u1att","7","https://stats.lineageos.org/"
"1487","iq4516_octa","iq4516_octa","7","https://stats.lineageos.org/"
"1488","Infinix_X507","Infinix_X507","7","https://stats.lineageos.org/"
"1489","HTC_D526H","HTC_D526H","7","https://stats.lineageos.org/"
"1490","aim_Flare_s5","aim_Flare_s5","7","https://stats.lineageos.org/"
"1491","34 4GLTE","34 4GLTE","7","https://stats.lineageos.org/"
"1492","t6spr","t6spr","7","https://stats.lineageos.org/"
"1493","P55 novo","P55 novo","7","https://stats.lineageos.org/"
"1494","a2020","a2020","6","https://stats.lineageos.org/"
"1495","nobleltektt","nobleltektt","6","https://stats.lineageos.org/"
"1496","Neffos C5","Neffos C5","6","https://stats.lineageos.org/"
"1497","razorg","razorg","6","https://stats.lineageos.org/"
"1498","DEXP","DEXP","6","https://stats.lineageos.org/"
"1499","Q334","Q334","6","https://stats.lineageos.org/"
"1500","M4 SS4045","M4 SS4045","6","https://stats.lineageos.org/"
"1501","SM-N9500","SM-N9500","6","https://stats.lineageos.org/"
"1502","ocnuhl_00710","ocnuhl_00710","6","https://stats.lineageos.org/"
"1503","Leagoo M8","Leagoo M8","6","https://stats.lineageos.org/"
"1504","one","one","6","https://stats.lineageos.org/"
"1505","MiNote3","MiNote3","6","https://stats.lineageos.org/"
"1506","PSP3552DUO","PSP3552DUO","6","https://stats.lineageos.org/"
"1507","D5803","D5803","6","https://stats.lineageos.org/"
"1508","lineage_z5","lineage_z5","6","https://stats.lineageos.org/"
"1509","ms550","ms550","6","https://stats.lineageos.org/"
"1510","Pixel 2","Pixel 2","6","https://stats.lineageos.org/"
"1511","to_a6000","to_a6000","6","https://stats.lineageos.org/"
"1512","S860","S860","6","https://stats.lineageos.org/"
"1513","blade_l3","blade_l3","6","https://stats.lineageos.org/"
"1514","xperia Z3+","xperia Z3+","6","https://stats.lineageos.org/"
"1515","Omega_5_5","Omega_5_5","6","https://stats.lineageos.org/"
"1516","mint2g","mint2g","6","https://stats.lineageos.org/"
"1517","encore","encore","6","https://stats.lineageos.org/"
"1518","Panasonic-P55Novo","Panasonic-P55Novo","6","https://stats.lineageos.org/"
"1519","aokp_tissot","aokp_tissot","6","https://stats.lineageos.org/"
"1520","berlin","berlin","6","https://stats.lineageos.org/"
"1521","Android","Android","6","https://stats.lineageos.org/"
"1522","pplus","pplus","6","https://stats.lineageos.org/"
"1523","aim_CP8676_I02","aim_CP8676_I02","6","https://stats.lineageos.org/"
"1524","AndromaxQ","AndromaxQ","6","https://stats.lineageos.org/"
"1525","andromax C46B2G","andromax C46B2G","6","https://stats.lineageos.org/"
"1526","I928","I928","6","https://stats.lineageos.org/"
"1527","to_serranods","to_serranodsdd","6","https://stats.lineageos.org/"
"1528","Zera S Rev S","Zera S Rev S","6","https://stats.lineageos.org/"
"1529","Moto X Pure Edition","Moto X Pure Edition","6","https://stats.lineageos.org/"
"1530","Coolpad8297W","Coolpad8297W","6","https://stats.lineageos.org/"
"1531","AquaPowerM","AquaPowerM","6","https://stats.lineageos.org/"
"1532","D2403","D2403","6","https://stats.lineageos.org/"
"1533","VNS-L21","VNS-L21","6","https://stats.lineageos.org/"
"1534","1601","1601","6","https://stats.lineageos.org/"
"1535","Echo","Echo","6","https://stats.lineageos.org/"
"1536","M6note","M6note","6","https://stats.lineageos.org/"
"1537","VFD300","VFD300","6","https://stats.lineageos.org/"
"1538","LG-X145","LG-X145","6","https://stats.lineageos.org/"
"1539","WW_Z008","WW_Z008","6","https://stats.lineageos.org/"
"1540","lineage_Lenovo_S850","lineage_Lenovo_S850","6","https://stats.lineageos.org/"
"1541","k15tb_a","k15tb_a","6","https://stats.lineageos.org/"
"1542","THL4400","THL4400","6","https://stats.lineageos.org/"
"1543","2014817","2014817","6","https://stats.lineageos.org/"
"1544","HT16Pro","HT16Pro","6","https://stats.lineageos.org/"
"1545","HT10","HT10","6","https://stats.lineageos.org/"
"1546","8050E","8050E","6","https://stats.lineageos.org/"
"1547","C2005","C2005","6","https://stats.lineageos.org/"
"1548","lineage_Pop_C7","lineage_Pop_C7","6","https://stats.lineageos.org/"
"1549","sm_victara","sm_victara","6","https://stats.lineageos.org/"
"1550","E2_Noir","E2_Noir","6","https://stats.lineageos.org/"
"1551","HWHol-U","HWHol-U","6","https://stats.lineageos.org/"
"1552","to_P6_PRO_LTE","to_P6_PRO_LTE","6","https://stats.lineageos.org/"
